2017-11-10 12:41:48,216 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: mx.gob.sep.dgtec.repuce.servicios:repuce-servicios:2.0.1-SNAPSHOT @ C:\Users\Administrador\REPUCE1718\repuceps\repuce-servicios\pom.xml.
2017-11-10 12:41:49,401 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: mx.gob.sep.dgtec.repuce.datos:repuce-datos:2.0.1-SNAPSHOT-datos @ C:\Users\Administrador\REPUCE1718\repuceps\repuce-datos\pom.xml.
2017-11-10 12:41:49,667 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: mx.gob.sep.dgtec.seguridad:sep-seguridad:1.0.0-seguridad @ C:\Users\Administrador\REPUCE1718\repuceps\sep-seguridad\pom.xml.
2017-11-10 12:41:49,916 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: mx.gob.sep.dgtec.repuce.datos:repuce-datos:2.0.1-SNAPSHOT-datos @ C:\Users\Administrador\REPUCE1718\repuceps\repuce-datos\pom.xml.
2017-11-10 12:41:50,072 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: mx.gob.sep.dgtec.repuce.servicios:repuce-servicios:2.0.1-SNAPSHOT @ C:\Users\Administrador\REPUCE1718\repuceps\repuce-servicios\pom.xml.
2017-11-10 12:41:50,665 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: mx.gob.sep.dgtec.seguridad:sep-seguridad:1.0.0-seguridad @ C:\Users\Administrador\REPUCE1718\repuceps\sep-seguridad\pom.xml.
2017-11-10 12:41:51,508 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer org.springframework:spring-test-mvc:1.0.0.BUILD-SNAPSHOT/maven-metadata.xml from http://jasperreports.sourceforge.net/maven2 was cached in the local repository, resolution will not be reattempted until the update interval of jasperreports has elapsed or updates are forced. Original error: Could not transfer metadata org.springframework:spring-test-mvc:1.0.0.BUILD-SNAPSHOT/maven-metadata.xml from/to jasperreports (http://jasperreports.sourceforge.net/maven2): Failed to transfer http://jasperreports.sourceforge.net/maven2/org/springframework/spring-test-mvc/1.0.0.BUILD-SNAPSHOT/maven-metadata.xml. Error code 307, Temporary Redirect
2017-11-10 12:43:54,158 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-10 12:43:54,204 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources to .
2017-11-10 12:43:54,298 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 172 resources to .
2017-11-10 12:43:54,641 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-10 12:43:54,641 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Administrador\REPUCE1718\repuceps\repuce-datos\src\test\resources
2017-11-10 12:43:55,078 [Worker-8] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: mx.gob.sep.dgtec.repuce.servicios:repuce-servicios:2.0.1-SNAPSHOT @ C:\Users\Administrador\REPUCE1718\repuceps\repuce-servicios\pom.xml.
2017-11-10 12:43:55,936 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-11-10 12:43:55,936 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2017-11-10 12:43:55,998 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
